year,county,heat wave count,cold wave count
1994,Chesapeake city,5,6
1994,Chesterfield County,8,6
1994,Clarke County,7,11
1994,Colonial Heights city,7,6
1994,Covington city,7,8
1994,Culpeper County,7,10
1994,Cumberland County,3,8
1994,Danville city,6,6
1994,Dinwiddie County,7,6
1994,Emporia city,9,6
1994,Essex County,9,8
1994,Fairfax County,9,9
1994,Fairfax city,8,9
1994,Falls Church city,4,7
1994,Fauquier County,4,10
1994,Fluvanna County,4,8
1994,Franklin County,2,8
1994,Franklin city,7,6
1994,Frederick County,5,10
1994,Fredericksburg city,8,8
1994,Gloucester County,8,7
1994,Goochland County,6,7
1994,Greene County,2,8
1994,Greensville County,8,6
1994,Halifax County,5,7
1994,Hampton city,8,6
1994,Hanover County,8,6
1994,Harrisonburg city,1,7
1994,Henrico County,6,6
1994,Henry County,3,6
1994,Hopewell city,9,6
1994,Isle of Wight County,11,6
1994,James City County,9,7
1994,King George County,8,8
1994,King William County,6,6
1994,King and Queen County,7,6
1994,Lancaster County,8,6
1994,Loudoun County,6,9
1994,Louisa County,6,9
1994,Lunenburg County,5,6
1994,Lynchburg city,2,6
1994,Madison County,1,11
1994,Manassas Park city,8,8
1994,Manassas city,6,9
1994,Martinsville city,3,7
1994,Mathews County,5,6
1994,Mecklenburg County,7,5
1994,Middlesex County,5,7
1994,Nelson County,1,8
1994,New Kent County,7,6
1994,Newport News city,8,6
1994,Norfolk city,7,5
1994,Northampton County,2,6
1994,Northumberland County,5,6
1994,Nottoway County,3,6
1994,Orange County,6,9
1994,Petersburg city,10,6
1994,Pittsylvania County,5,6
1994,Poquoson city,4,6
1994,Portsmouth city,7,5
1994,Powhatan County,5,6
1994,Prince Edward County,5,7
1994,Prince George County,9,6
1994,Prince William County,6,9
1994,Rappahannock County,2,10
1994,Richmond County,7,8
1994,Richmond city,10,6
1994,Roanoke County,2,8
1994,Roanoke city,6,7
1994,Rockingham County,2,10
1994,Salem city,4,9
1994,Shenandoah County,5,11
1994,Southampton County,10,6
1994,Spotsylvania County,9,8
1994,Stafford County,6,9
1994,Staunton city,2,10
1994,Suffolk city,9,6
1994,Surry County,8,6
1994,Sussex County,8,6
1994,Virginia Beach city,2,5
1994,Warren County,2,10
1994,Waynesboro city,2,10
1994,Westmoreland County,5,8
1994,Williamsburg city,9,6
1994,Winchester city,5,10
1994,York County,5,6
1995,Accomack County,7,1
1995,Albemarle County,4,6
1995,Alexandria city,13,5
1995,Alleghany County,4,5
1995,Amelia County,17,4
1995,Amherst County,5,5
1995,Appomattox County,4,5
1995,Arlington County,10,6
1995,Augusta County,2,7
1995,Bath County,3,6
1995,Bedford County,8,6
1995,Botetourt County,7,6
1995,Bristol city,4,10
1995,Brunswick County,16,1
1995,Buchanan County,2,8
1995,Buckingham County,7,5
1995,Buena Vista city,5,4
1995,Campbell County,5,5
1995,Caroline County,12,8
1995,Charles City County,18,2
1995,Charlotte County,4,3
1995,Charlottesville city,11,5
1995,Chesapeake city,11,1
1995,Chesterfield County,12,3
1995,Clarke County,4,7
1995,Colonial Heights city,14,1
1995,Covington city,7,8
1995,Craig County,3,8
1995,Culpeper County,14,8
1995,Cumberland County,13,5
1995,Danville city,12,2
1995,Dickenson County,3,7
1995,Dinwiddie County,16,4
1995,Emporia city,15,1
1995,Essex County,10,4
1995,Fairfax County,11,6
1995,Fairfax city,9,6
1995,Falls Church city,7,7
1995,Fauquier County,8,5
1995,Fluvanna County,12,5
1995,Franklin County,7,5
1995,Franklin city,18,1
1995,Frederick County,5,11
1995,Fredericksburg city,12,4
1995,Gloucester County,13,2
1995,Goochland County,14,5
1995,Greene County,2,8
1995,Greensville County,21,1
1995,Halifax County,8,3
1995,Hampton city,18,1
1995,Hanover County,18,5
1995,Harrisonburg city,2,6
1995,Henrico County,13,2
1995,Henry County,9,6
1995,Hopewell city,16,1
1995,Isle of Wight County,17,2
1995,James City County,20,2
1995,King George County,13,6
1995,King William County,15,5
1995,King and Queen County,12,3
1995,Lancaster County,13,3
1995,Lee County,3,9
1995,Loudoun County,5,7
1995,Louisa County,12,4
1995,Lunenburg County,15,4
1995,Lynchburg city,6,4
1995,Madison County,1,3
1995,Manassas Park city,12,6
1995,Manassas city,19,4
1995,Martinsville city,6,3
1995,Mathews County,9,2
1995,Mecklenburg County,11,3
1995,Middlesex County,13,2
1995,Montgomery County,4,8
1995,Nelson County,4,6
1995,New Kent County,17,3
1995,Newport News city,15,1
1995,Norfolk city,15,0
1995,Northampton County,8,1
1995,Northumberland County,12,3
1995,Nottoway County,12,3
1995,Orange County,15,6
1995,Page County,2,10
1995,Patrick County,4,6
1995,Petersburg city,11,1
1995,Pittsylvania County,8,5
1995,Poquoson city,14,2
1995,Portsmouth city,11,0
1995,Powhatan County,12,5
1995,Prince Edward County,8,5
1995,Prince George County,13,1
1995,Prince William County,13,6
1995,Pulaski County,4,7
1995,Radford city,5,7
1995,Rappahannock County,3,6
1995,Richmond County,17,2
1995,Richmond city,13,3
1995,Roanoke County,6,8
1995,Roanoke city,14,8
1995,Rockbridge County,5,7
1995,Rockingham County,1,6
1995,Russell County,2,8
1995,Salem city,14,7
1995,Scott County,6,8
1995,Shenandoah County,4,10
1995,Southampton County,14,1
1995,Spotsylvania County,15,8
1995,Stafford County,13,5
1995,Staunton city,3,10
1995,Suffolk city,14,2
1995,Surry County,18,1
1995,Sussex County,19,1
1995,Virginia Beach city,8,0
1995,Warren County,4,5
1995,Washington County,1,6
1995,Waynesboro city,2,8
1995,Westmoreland County,11,4
1995,Williamsburg city,12,2
1995,Winchester city,4,7
1995,Wythe County,2,8
1995,York County,16,2
1996,Accomack County,1,4
1996,Albemarle County,2,9
1996,Alexandria city,4,5
1996,Alleghany County,2,14
1996,Amelia County,5,6
1996,Amherst County,2,10
1996,Appomattox County,2,6
1996,Arlington County,2,7
1996,Augusta County,1,10
1996,Bath County,1,13
1996,Bedford County,2,7
1996,Botetourt County,2,11
1996,Brunswick County,4,4
1996,Buckingham County,2,6
1996,Buena Vista city,2,7
1996,Caroline County,4,8
1996,Charles City County,3,3
1996,Charlotte County,2,5
1996,Charlottesville city,3,10
1996,Chesapeake city,4,3
1996,Chesterfield County,7,4
1996,Clarke County,1,10
1996,Colonial Heights city,5,3
1996,Covington city,3,11
1996,Craig County,1,7
1996,Culpeper County,2,7
1996,Cumberland County,5,6
1996,Danville city,3,3
1996,Dinwiddie County,4,4
1996,Emporia city,4,4
1996,Essex County,6,6
1996,Fairfax city,1,10
1996,Falls Church city,3,8
1996,Fauquier County,2,8
1996,Fluvanna County,6,8
1996,Franklin County,1,6
1996,Franklin city,4,3
1996,Frederick County,2,11
1996,Fredericksburg city,4,6
1996,Gloucester County,4,3
1996,Goochland County,2,7
1996,Greene County,2,7
1996,Greensville County,3,3
1996,Halifax County,3,6
1996,Hampton city,3,3
1996,Hanover County,3,7
1996,Harrisonburg city,1,16
1996,Henrico County,5,5
1996,Henry County,3,7
1996,Hopewell city,3,3
1996,Isle of Wight County,4,3
1996,James City County,4,3
1996,King George County,5,7
1996,King William County,4,5
1996,King and Queen County,5,5
1996,Lancaster County,2,3
1996,Loudoun County,2,7
1996,Louisa County,4,8
1996,Lunenburg County,4,5
1996,Lynchburg city,2,7
1996,Madison County,2,10
1996,Manassas Park city,3,9
1996,Manassas city,1,3
1996,Martinsville city,5,7
1996,Mathews County,1,3
1996,Mecklenburg County,5,4
1996,Middlesex County,4,3
1996,Montgomery County,1,10
1996,Nelson County,2,9
1996,New Kent County,4,3
1996,Newport News city,4,3
1996,Norfolk city,1,3
1996,Northampton County,1,3
1996,Nottoway County,3,7
1996,Orange County,5,9
1996,Page County,2,12
1996,Patrick County,1,6
1996,Petersburg city,4,3
1996,Pittsylvania County,2,5
1996,Poquoson city,1,3
1996,Portsmouth city,4,2
1996,Powhatan County,5,7
1996,Prince Edward County,3,9
1996,Prince George County,4,2
1996,Prince William County,3,9
1996,Radford city,1,9
1996,Rappahannock County,1,10
1996,Richmond County,3,4
1996,Richmond city,3,6
1996,Roanoke County,1,9
1996,Roanoke city,3,9
1996,Rockbridge County,1,12
1996,Rockingham County,1,13
1996,Salem city,3,8
1996,Shenandoah County,2,11
1996,Southampton County,2,4
1996,Spotsylvania County,3,9
1996,Staunton city,2,10
1996,Suffolk city,2,3
1996,Surry County,4,3
1996,Sussex County,5,4
1996,Virginia Beach city,2,3
1996,Warren County,1,10
1996,Waynesboro city,2,10
1996,Westmoreland County,3,4
1996,Williamsburg city,5,3
1996,Winchester city,2,10
1996,York County,5,3
1997,Accomack County,7,2
1997,Albemarle County,14,4
1997,Alexandria city,14,3
1997,Alleghany County,1,7
1997,Amelia County,15,3
1997,Amherst County,7,2
1997,Appomattox County,9,3
1997,Arlington County,8,4
1997,Augusta County,1,8
1997,Bedford County,9,3
1997,Botetourt County,6,3
1997,Brunswick County,12,3
1997,Buckingham County,11,5
1997,Buena Vista city,9,5
1997,Campbell County,4,4
1997,Caroline County,12,5
1997,Charles City County,11,2
1997,Charlotte County,6,2
1997,Charlottesville city,13,5
1997,Chesapeake city,8,2
1997,Chesterfield County,16,3
1997,Clarke County,8,5
1997,Colonial Heights city,12,2
1997,Covington city,9,8
1997,Culpeper County,11,6
1997,Cumberland County,15,3
1997,Danville city,15,3
1997,Dinwiddie County,16,2
1997,Emporia city,11,2
1997,Essex County,14,3
1997,Fairfax County,12,5
1997,Fairfax city,15,6
1997,Falls Church city,14,5
1997,Fauquier County,12,4
1997,Fluvanna County,12,4
1997,Franklin County,8,3
1997,Franklin city,13,2
1997,Frederick County,9,8
1997,Fredericksburg city,13,6
1997,Gloucester County,14,2
1997,Goochland County,13,4
1997,Greene County,9,6
1997,Greensville County,16,2
1997,Halifax County,9,2
1997,Hampton city,13,2
1997,Hanover County,14,3
1997,Harrisonburg city,10,5
1997,Henrico County,13,3
1997,Henry County,8,4
1997,Hopewell city,17,2
1997,Isle of Wight County,16,2
1997,James City County,13,2
1997,King George County,14,3
1997,King William County,9,3
1997,King and Queen County,11,3
1997,Lancaster County,7,3
1997,Loudoun County,11,4
1997,Louisa County,14,6
1997,Lunenburg County,10,3
1997,Lynchburg city,6,4
1997,Madison County,9,5
1997,Manassas Park city,13,5
1997,Manassas city,11,5
1997,Martinsville city,8,3
1997,Mathews County,10,1
1997,Mecklenburg County,13,2
1997,Middlesex County,14,2
1997,Nelson County,6,5
1997,New Kent County,19,3
1997,Newport News city,17,2
1997,Norfolk city,14,2
1997,Northampton County,10,1
1997,Northumberland County,13,3
1997,Nottoway County,13,3
1997,Orange County,16,5
1997,Page County,6,5
1997,Patrick County,4,3
1997,Petersburg city,16,2
1997,Pittsylvania County,8,4
1997,Poquoson city,13,2
1997,Portsmouth city,9,2
1997,Powhatan County,14,3
1997,Prince Edward County,10,3
1997,Prince George County,13,2
1997,Prince William County,12,4
1997,Radford city,1,6
1997,Rappahannock County,10,5
1997,Richmond County,11,2
1997,Richmond city,18,3
1997,Roanoke County,2,5
1997,Roanoke city,6,4
1997,Rockbridge County,8,6
1997,Rockingham County,4,3
1997,Salem city,5,5
1997,Shenandoah County,9,6
1997,Southampton County,12,2
1997,Spotsylvania County,13,5
1997,Stafford County,8,6
1997,Staunton city,5,5
1997,Suffolk city,14,2
1997,Surry County,15,2
1997,Sussex County,16,2
1997,Virginia Beach city,8,1
1997,Warren County,9,8
1997,Waynesboro city,7,8
1997,Westmoreland County,13,2
1997,Williamsburg city,16,2
1997,Winchester city,9,6
1997,York County,15,2
1998,Accomack County,6,0
1998,Albemarle County,10,0
1998,Alexandria city,15,0
1998,Alleghany County,2,3
1998,Amelia County,11,0
1998,Amherst County,6,2
1998,Appomattox County,8,1
1998,Arlington County,12,0
1998,Augusta County,1,1
1998,Bedford County,8,0
1998,Botetourt County,11,1
1998,Bristol city,5,0
1998,Brunswick County,8,0
1998,Buckingham County,11,0
1998,Buena Vista city,10,1
1998,Campbell County,8,0
1998,Caroline County,15,0
1998,Charles City County,13,0
1998,Charlotte County,9,0
1998,Charlottesville city,13,1
1998,Chesapeake city,11,0
1998,Chesterfield County,12,0
1998,Clarke County,9,1
1998,Colonial Heights city,13,0
1998,Covington city,10,2
1998,Culpeper County,10,1
1998,Cumberland County,11,1
1998,Danville city,16,0
1998,Dickenson County,2,2
1998,Dinwiddie County,11,0
1998,Emporia city,12,0
1998,Essex County,19,0
1998,Fairfax County,12,1
1998,Fairfax city,9,0
1998,Falls Church city,11,1
1998,Fauquier County,8,0
1998,Fluvanna County,13,1
1998,Franklin County,9,0
1998,Franklin city,9,0
1998,Frederick County,10,2
1998,Fredericksburg city,9,1
1998,Giles County,1,2
1998,Gloucester County,9,0
1998,Goochland County,19,1
1998,Greene County,8,1
1998,Greensville County,12,0
1998,Halifax County,12,0
1998,Hampton city,11,0
1998,Hanover County,15,0
1998,Harrisonburg city,10,4
1998,Henrico County,16,0
1998,Henry County,14,0
1998,Hopewell city,12,0
1998,Isle of Wight County,11,0
1998,James City County,12,0
1998,King George County,13,0
1998,King William County,15,0
1998,King and Queen County,16,0
1998,Lancaster County,8,0
1998,Lee County,2,0
1998,Loudoun County,6,1
1998,Louisa County,16,1
1998,Lunenburg County,14,0
1998,Lynchburg city,10,0
1998,Madison County,9,1
1998,Manassas Park city,12,0
1998,Manassas city,15,0
1998,Martinsville city,11,0
1998,Mathews County,9,0
1998,Mecklenburg County,10,0
1998,Middlesex County,11,0
1998,Nelson County,10,0
1998,New Kent County,13,0
1998,Newport News city,11,0
1998,Norfolk city,7,0
1998,Northampton County,6,0
1998,Northumberland County,14,0
1998,Norton city,1,0
1998,Nottoway County,9,0
1998,Orange County,15,1
1998,Page County,3,1
1998,Patrick County,8,0
1998,Petersburg city,15,0
1998,Pittsylvania County,12,0
1998,Poquoson city,9,0
1998,Portsmouth city,10,0
1998,Powhatan County,20,0
1998,Prince Edward County,12,0
1998,Prince George County,11,0
1998,Prince William County,14,1
1998,Pulaski County,2,3
1998,Radford city,3,3
1998,Rappahannock County,10,1
1998,Richmond County,13,0
1998,Richmond city,18,0
1998,Roanoke County,7,1
1998,Roanoke city,13,0
1998,Rockbridge County,4,0
1998,Rockingham County,7,2
1998,Russell County,1,1
1998,Salem city,12,0
1998,Scott County,2,0
1998,Shenandoah County,7,2
1998,Smyth County,1,1
1998,Southampton County,9,0
1998,Spotsylvania County,15,0
1998,Stafford County,12,1
1998,Staunton city,5,2
1998,Suffolk city,8,0
1998,Surry County,14,0
1998,Sussex County,13,0
1998,Virginia Beach city,5,0
1998,Warren County,6,2
1998,Washington County,1,0
1998,Waynesboro city,5,0
1998,Westmoreland County,16,0
1998,Williamsburg city,12,0
1998,Winchester city,10,1
1998,Wise County,1,1
1998,Wythe County,1,0
1998,York County,11,0
1999,Accomack County,15,0
1999,Albemarle County,21,1
1999,Alexandria city,19,1
1999,Alleghany County,7,3
1999,Amelia County,20,1
1999,Amherst County,18,2
1999,Appomattox County,20,2
1999,Arlington County,20,2
1999,Augusta County,9,4
1999,Bath County,6,3
1999,Bedford County,19,2
1999,Bland County,2,1
1999,Botetourt County,18,2
1999,Bristol city,6,1
1999,Brunswick County,21,1
1999,Buchanan County,4,3
1999,Buckingham County,17,2
1999,Buena Vista city,18,1
1999,Campbell County,17,2
1999,Caroline County,20,1
1999,Carroll County,3,4
1999,Charles City County,23,0
1999,Charlotte County,22,2
1999,Charlottesville city,24,2
1999,Chesapeake city,19,0
1999,Chesterfield County,24,1
1999,Clarke County,18,2
1999,Colonial Heights city,21,0
1999,Covington city,16,2
1999,Craig County,4,1
1999,Culpeper County,22,1
1999,Cumberland County,27,3
1999,Danville city,25,2
1999,Dickenson County,2,2
1999,Dinwiddie County,17,1
1999,Emporia city,27,1
1999,Essex County,25,1
1999,Fairfax County,18,1
1999,Fairfax city,19,1
1999,Falls Church city,22,1
1999,Fauquier County,19,1
1999,Fluvanna County,22,3
1999,Franklin County,18,1
1999,Franklin city,18,1
1999,Frederick County,20,3
1999,Fredericksburg city,20,2
1999,Galax city,3,5
1999,Giles County,2,4
1999,Gloucester County,20,0
1999,Goochland County,21,2
1999,Greene County,21,2
1999,Greensville County,17,1
1999,Halifax County,22,1
1999,Hampton city,15,0
1999,Hanover County,22,0
1999,Harrisonburg city,18,2
1999,Henrico County,21,0
1999,Henry County,18,1
1999,Highland County,1,4
1999,Hopewell city,23,0
1999,Isle of Wight County,20,0
1999,James City County,19,0
1999,King George County,26,1
1999,King William County,23,1
1999,King and Queen County,24,0
1999,Lancaster County,16,1
1999,Lee County,3,3
1999,Loudoun County,17,3
1999,Louisa County,27,3
1999,Lunenburg County,19,1
1999,Lynchburg city,22,2
1999,Madison County,18,1
1999,Manassas Park city,20,2
1999,Manassas city,21,1
1999,Martinsville city,24,2
1999,Mathews County,17,1
1999,Mecklenburg County,23,2
1999,Middlesex County,23,1
1999,Montgomery County,5,3
1999,Nelson County,16,3
1999,New Kent County,23,1
1999,Newport News city,15,0
1999,Norfolk city,16,0
1999,Northampton County,16,0
1999,Northumberland County,19,0
1999,Nottoway County,21,2
1999,Orange County,17,2
1999,Page County,15,5
1999,Patrick County,13,1
1999,Petersburg city,21,2
1999,Pittsylvania County,23,1
1999,Poquoson city,14,0
1999,Portsmouth city,17,0
1999,Powhatan County,23,1
1999,Prince Edward County,21,2
1999,Prince George County,26,0
1999,Prince William County,16,2
1999,Pulaski County,6,5
1999,Radford city,7,1
1999,Rappahannock County,18,1
1999,Richmond County,24,0
1999,Richmond city,24,1
1999,Roanoke County,14,0
1999,Roanoke city,19,1
1999,Rockbridge County,14,0
1999,Rockingham County,17,4
1999,Russell County,1,5
1999,Salem city,20,2
1999,Scott County,2,1
1999,Shenandoah County,19,3
1999,Southampton County,19,1
1999,Spotsylvania County,17,2
1999,Stafford County,23,2
1999,Staunton city,18,2
1999,Suffolk city,21,0
1999,Surry County,23,0
1999,Sussex County,21,1
1999,Virginia Beach city,11,0
1999,Warren County,16,3
1999,Washington County,1,3
1999,Waynesboro city,15,3
1999,Westmoreland County,19,1
1999,Williamsburg city,24,0
1999,Winchester city,22,3
1999,Wythe County,3,2
1999,York County,18,0
2000,Accomack County,2,2
2000,Albemarle County,1,9
2000,Alexandria city,1,5
2000,Amelia County,2,8
2000,Appomattox County,2,8
2000,Brunswick County,3,6
2000,Buena Vista city,2,8
2000,Campbell County,1,4
2000,Caroline County,7,5
2000,Charles City County,3,5
2000,Charlotte County,2,6
2000,Charlottesville city,2,7
2000,Chesapeake city,2,2
2000,Chesterfield County,4,5
2000,Clarke County,1,6
2000,Colonial Heights city,4,6
2000,Covington city,1,9
2000,Culpeper County,3,7
2000,Cumberland County,1,9
2000,Danville city,5,6
2000,Dinwiddie County,3,7
2000,Emporia city,4,4
2000,Essex County,5,4
2000,Fairfax County,2,7
2000,Fairfax city,1,9
2000,Falls Church city,1,4
2000,Fauquier County,1,10
2000,Fluvanna County,2,6
2000,Franklin County,1,7
2000,Franklin city,2,4
2000,Fredericksburg city,3,8
2000,Gloucester County,4,2
2000,Goochland County,4,7
2000,Greensville County,2,2
2000,Halifax County,2,6
2000,Hampton city,1,2
2000,Hanover County,2,7
2000,Henrico County,4,6
2000,Henry County,2,6
2000,Hopewell city,2,3
2000,Isle of Wight County,2,2
2000,James City County,4,2
2000,King George County,4,6
2000,King William County,4,8
2000,Lancaster County,1,3
2000,Louisa County,3,8
2000,Lunenburg County,3,7
2000,Manassas Park city,1,9
2000,Manassas city,1,8
2000,Martinsville city,3,5
2000,Mathews County,1,2
2000,Mecklenburg County,3,6
2000,Middlesex County,4,4
2000,New Kent County,3,7
2000,Newport News city,2,2
2000,Norfolk city,2,1
2000,Northampton County,1,2
2000,Northumberland County,2,4
2000,Nottoway County,1,6
2000,Petersburg city,4,5
2000,Pittsylvania County,2,6
2000,Poquoson city,2,2
2000,Portsmouth city,2,1
2000,Powhatan County,3,7
2000,Prince Edward County,1,7
2000,Prince George County,5,4
2000,Richmond County,2,6
2000,Richmond city,2,6
2000,Roanoke city,1,7
2000,Salem city,1,7
2000,Southampton County,2,4
2000,Spotsylvania County,1,9
2000,Stafford County,2,8
2000,Suffolk city,1,2
2000,Surry County,5,3
2000,Sussex County,2,5
2000,Virginia Beach city,2,1
2000,Warren County,1,11
2000,Westmoreland County,3,5
2000,Williamsburg city,2,4
2000,Winchester city,1,9
2000,York County,3,2
2001,Accomack County,4,0
2001,Albemarle County,4,0
2001,Alexandria city,3,0
2001,Amelia County,3,1
2001,Amherst County,2,2
2001,Appomattox County,3,2
2001,Arlington County,6,0
2001,Bedford County,2,2
2001,Botetourt County,2,2
2001,Brunswick County,4,1
2001,Buckingham County,5,1
2001,Buena Vista city,3,1
2001,Campbell County,4,2
2001,Caroline County,5,2
2001,Charles City County,2,0
2001,Charlotte County,3,2
2001,Charlottesville city,4,1
2001,Chesapeake city,4,0
2001,Chesterfield County,5,1
2001,Clarke County,5,0
2001,Colonial Heights city,8,1
2001,Covington city,2,1
2001,Culpeper County,5,1
2001,Cumberland County,4,1
2001,Danville city,3,0
2001,Dinwiddie County,5,1
2001,Emporia city,7,1
2001,Essex County,6,0
2001,Fairfax County,4,0
2001,Fairfax city,4,1
2001,Falls Church city,4,0
2001,Fauquier County,3,0
2001,Fluvanna County,3,0
2001,Franklin County,3,2
2001,Franklin city,5,1
2001,Frederick County,3,2
2001,Fredericksburg city,6,0
2001,Gloucester County,5,0
2001,Goochland County,7,0
2001,Greene County,3,0
2001,Greensville County,3,2
2001,Halifax County,2,0
2001,Hampton city,7,0
2001,Hanover County,3,0
2001,Harrisonburg city,3,0
2001,Henrico County,4,0
2001,Henry County,1,1
2001,Hopewell city,6,1
2001,Isle of Wight County,5,0
2001,James City County,1,0
2001,King William County,9,1
2001,King and Queen County,2,1
2001,Lancaster County,4,0
2001,Loudoun County,7,0
2001,Louisa County,2,1
2001,Lunenburg County,3,1
2001,Lynchburg city,2,2
2001,Madison County,1,0
2001,Manassas Park city,6,1
2001,Manassas city,4,0
2001,Martinsville city,2,2
2001,Mathews County,6,0
2001,Mecklenburg County,5,2
2001,Middlesex County,8,0
2001,Nelson County,2,0
2001,New Kent County,7,0
2001,Newport News city,4,0
2001,Norfolk city,4,0
2001,Northampton County,4,0
2001,Northumberland County,4,0
2001,Nottoway County,2,2
2001,Orange County,5,0
2001,Petersburg city,8,1
2001,Pittsylvania County,1,1
2001,Poquoson city,6,0
2001,Portsmouth city,6,0
2001,Powhatan County,7,2
2001,Prince Edward County,4,1
2001,Prince George County,4,1
2001,Prince William County,4,0
2001,Rappahannock County,2,1
2001,Richmond County,5,0
2001,Richmond city,8,1
2001,Roanoke County,2,2
2001,Roanoke city,5,1
2001,Salem city,3,1
2001,Shenandoah County,1,1
2001,Southampton County,7,1
2001,Spotsylvania County,3,1
2001,Stafford County,3,0
2001,Staunton city,1,1
2001,Suffolk city,7,0
2001,Surry County,6,0
2001,Sussex County,6,0
2001,Virginia Beach city,4,0
2001,Warren County,2,1
2001,Waynesboro city,1,0
2001,Westmoreland County,6,0
2001,Williamsburg city,4,0
2001,Winchester city,2,0
2001,York County,5,0
2002,Accomack County,14,0
2002,Albemarle County,31,2
2002,Alexandria city,25,2
2002,Amelia County,31,1
2002,Amherst County,12,1
2002,Appomattox County,15,0
2002,Arlington County,22,0
2002,Augusta County,6,1
2002,Bedford County,13,0
2002,Botetourt County,12,2
2002,Bristol city,5,1
2002,Brunswick County,24,0
2002,Buckingham County,24,1
2002,Buena Vista city,18,2
2002,Campbell County,18,2
2002,Caroline County,31,0
2002,Charles City County,28,0
2002,Charlotte County,23,0
2002,Charlottesville city,24,0
2002,Chesapeake city,20,0
2002,Chesterfield County,26,0
2002,Clarke County,15,1
2002,Colonial Heights city,33,0
2002,Covington city,13,1
2002,Culpeper County,20,4
2002,Cumberland County,33,1
2002,Danville city,31,0
2002,Dinwiddie County,28,0
2002,Emporia city,27,0
2002,Essex County,26,0
2002,Fairfax County,26,2
2002,Fairfax city,19,2
2002,Falls Church city,21,0
2002,Fauquier County,25,2
2002,Fluvanna County,32,1
2002,Franklin County,14,0
2002,Franklin city,26,0
2002,Frederick County,15,3
2002,Fredericksburg city,32,2
2002,Gloucester County,24,0
2002,Goochland County,33,1
2002,Greene County,17,0
2002,Greensville County,33,0
2002,Halifax County,24,0
2002,Hampton city,17,0
2002,Hanover County,30,0
2002,Harrisonburg city,20,4
2002,Henrico County,30,0
2002,Henry County,22,0
2002,Hopewell city,34,0
2002,Isle of Wight County,22,0
2002,James City County,29,0
2002,King George County,24,0
2002,King William County,27,0
2002,King and Queen County,30,0
2002,Lancaster County,24,0
2002,Lee County,3,0
2002,Loudoun County,22,0
2002,Louisa County,23,4
2002,Lunenburg County,25,0
2002,Lynchburg city,17,1
2002,Madison County,14,2
2002,Manassas Park city,24,1
2002,Manassas city,29,1
2002,Martinsville city,19,0
2002,Mathews County,19,0
2002,Mecklenburg County,27,0
2002,Middlesex County,25,0
2002,Montgomery County,2,3
2002,Nelson County,14,4
2002,New Kent County,27,0
2002,Newport News city,26,0
2002,Norfolk city,16,0
2002,Northampton County,20,0
2002,Northumberland County,23,0
2002,Nottoway County,29,0
2002,Orange County,22,4
2002,Page County,7,2
2002,Patrick County,6,1
2002,Petersburg city,29,0
2002,Pittsylvania County,19,0
2002,Poquoson city,17,0
2002,Portsmouth city,22,0
2002,Powhatan County,24,0
2002,Prince Edward County,26,1
2002,Prince George County,30,0
2002,Prince William County,27,1
2002,Radford city,2,2
2002,Rappahannock County,13,2
2002,Richmond County,35,0
2002,Richmond city,31,0
2002,Roanoke County,8,1
2002,Roanoke city,18,2
2002,Rockbridge County,8,0
2002,Rockingham County,9,2
2002,Salem city,22,1
2002,Shenandoah County,14,4
2002,Southampton County,22,0
2002,Spotsylvania County,25,5
2002,Stafford County,27,3
2002,Staunton city,14,0
2002,Suffolk city,30,0
2002,Surry County,28,0
2002,Sussex County,32,0
2002,Virginia Beach city,11,0
2002,Warren County,12,3
2002,Waynesboro city,13,1
2002,Westmoreland County,27,0
2002,Williamsburg city,32,0
2002,Winchester city,18,3
2002,York County,21,0
2003,Accomack County,4,2
2003,Albemarle County,1,4
2003,Alexandria city,1,4
2003,Amelia County,2,4
2003,Arlington County,2,4
2003,Caroline County,3,3
2003,Charles City County,6,2
2003,Charlottesville city,3,5
2003,Chesapeake city,3,1
2003,Chesterfield County,4,4
2003,Colonial Heights city,4,4
2003,Covington city,1,5
2003,Cumberland County,3,3
2003,Danville city,1,3
2003,Dinwiddie County,4,5
2003,Emporia city,4,4
2003,Essex County,8,3
2003,Fairfax County,1,5
2003,Fairfax city,2,5
2003,Falls Church city,1,4
2003,Fauquier County,2,9
2003,Fluvanna County,3,5
2003,Franklin County,1,3
2003,Franklin city,7,4
2003,Fredericksburg city,6,5
2003,Gloucester County,4,3
2003,Goochland County,4,5
2003,Greensville County,4,4
2003,Halifax County,1,2
2003,Hampton city,2,0
2003,Hanover County,4,5
2003,Henrico County,4,4
2003,Henry County,2,3
2003,Hopewell city,5,3
2003,Isle of Wight County,3,3
2003,James City County,6,4
2003,King George County,6,4
2003,King William County,7,3
2003,King and Queen County,6,3
2003,Lancaster County,6,4
2003,Louisa County,2,6
2003,Lunenburg County,1,3
2003,Madison County,1,5
2003,Manassas Park city,2,4
2003,Manassas city,3,5
2003,Martinsville city,1,4
2003,Mathews County,6,3
2003,Mecklenburg County,3,2
2003,Middlesex County,6,4
2003,New Kent County,4,4
2003,Newport News city,7,2
2003,Norfolk city,3,0
2003,Northampton County,4,2
2003,Northumberland County,4,4
2003,Nottoway County,3,3
2003,Orange County,2,6
2003,Petersburg city,8,4
2003,Pittsylvania County,2,3
2003,Poquoson city,5,0
2003,Portsmouth city,4,0
2003,Powhatan County,3,4
2003,Prince George County,4,4
2003,Prince William County,1,6
